Product_ID,Material_Name,CAS_Number,FEMA,Supplier,Original_Price,Currency,Price_Per_Gram
"3-Methylbutyl Propanoate ,Isoamyl Propionate (FEMA-2082) [MySkinRecipes]","3-Methylbutyl Propanoate ,Isoamyl Propionate (FEMA-2082)",105-68-0,2082.0,MySkinRecipes,9950.0,THB (per kg),9.95
3-Methylcrotonic acid (FEMA-3187) [MySkinRecipes],3-Methylcrotonic acid (FEMA-3187),541-47-9,3187.0,MySkinRecipes,4650.0,THB (per kg),4.65
3-Methylthio Propanol (FEMA-3415) [MySkinRecipes],3-Methylthio Propanol (FEMA-3415),505-10-2,3415.0,MySkinRecipes,5950.0,THB (per kg),5.95
3-Methylthio Propyl Acetate (FEMA-3883) [MySkinRecipes],3-Methylthio Propyl Acetate (FEMA-3883),16630-55-0,3883.0,MySkinRecipes,99950.0,THB (per kg),99.95
3-Methylthio Propyl Isothiocyanate (FEMA-3312) [MySkinRecipes],3-Methylthio Propyl Isothiocyanate (FEMA-3312),505-79-3,3312.0,MySkinRecipes,329950.0,THB (per kg),329.95
3-Methylthio-1-Hexanol (FEMA-3438) [MySkinRecipes],3-Methylthio-1-Hexanol (FEMA-3438),51755-66-9,3438.0,MySkinRecipes,9950.0,THB (per kg),9.95
3-Octanol (FEMA-3581) [MySkinRecipes],3-Octanol (FEMA-3581),589-98-0,3581.0,MySkinRecipes,2350.0,THB (per kg),2.35
3-phenylbutanal [MySkinRecipes],3-phenylbutanal,16251-77-7,,MySkinRecipes,6450.0,THB (per kg),6.45
3-phenylpropyl 2-methylpropanoate (FEMA-2893) [MySkinRecipes],3-phenylpropyl 2-methylpropanoate (FEMA-2893),103-58-2,2893.0,MySkinRecipes,77550.0,THB (per kg),77.55
"4,5-Dimethyl Thiazole (FEMA-3274) [MySkinRecipes]","4,5-Dimethyl Thiazole (FEMA-3274)",3581-91-7,3274.0,MySkinRecipes,49950.0,THB (per kg),49.95
"4,5-Dimethyl-2-Isobutyl Thiazoline (FEMA-3621) [MySkinRecipes]","4,5-Dimethyl-2-Isobutyl Thiazoline (FEMA-3621)",65894-83-9,3621.0,MySkinRecipes,22950.0,THB (per kg),22.95
"4-(2,6,6-trimethyl-1-cyclohex-2-enyl)pentanal [MySkinRecipes]","4-(2,6,6-trimethyl-1-cyclohex-2-enyl)pentanal",65405-84-7,,MySkinRecipes,108000.0,THB (per kg),108.0
"4-(octahydro-4,7-methano-5H-inden-5-ylidene)butanal [MySkinRecipes]","4-(octahydro-4,7-methano-5H-inden-5-ylidene)butanal",30168-23-1,,MySkinRecipes,73500.0,THB (per kg),73.5
"4-Acetoxy-2,5-Dimethyl-3(2h)-Furanone (FEMA-3797) [MySkinRecipes]","4-Acetoxy-2,5-Dimethyl-3(2h)-Furanone (FEMA-3797)",4166-20-5,3797.0,MySkinRecipes,9950.0,THB (per kg),9.95
4-carvomenthenol (Terpinen-4-ol) (FEMA-2248) [MySkinRecipes],4-carvomenthenol (Terpinen-4-ol) (FEMA-2248),562-74-3,2248.0,MySkinRecipes,1970.0,THB (per kg),1.97
4-decenal (FEMA-3264) [MySkinRecipes],4-decenal (FEMA-3264),65405-70-1,3264.0,MySkinRecipes,66000.0,THB (per kg),66.0
4-ethyl Guaiacol (FEMA-2436) [MySkinRecipes],4-ethyl Guaiacol (FEMA-2436),2785-89-9,2436.0,MySkinRecipes,26460.0,THB (per kg),26.46
4-Methyl Thiazole (FEMA-3716) [MySkinRecipes],4-Methyl Thiazole (FEMA-3716),693-95-8,3716.0,MySkinRecipes,31950.0,THB (per kg),31.95
"4-methyl-2-[(E)-pent-1-enyl]-1,3-dioxolane (FEMA-4272) [MySkinRecipes]","4-methyl-2-[(E)-pent-1-enyl]-1,3-dioxolane (FEMA-4272)",94089-21-1,4272.0,MySkinRecipes,10500.0,THB (per kg),10.5
"4-methyl-2-phenyl-1,3-dioxolane (FEMA-2130) [MySkinRecipes]","4-methyl-2-phenyl-1,3-dioxolane (FEMA-2130)",2568-25-4,2130.0,MySkinRecipes,1800.0,THB (per kg),1.8
4-Methyl-4-Furfurylthio-2-Pentanone (FEMA-3840) [MySkinRecipes],4-Methyl-4-Furfurylthio-2-Pentanone (FEMA-3840),180031-78-1,3840.0,MySkinRecipes,54950.0,THB (per kg),54.95
4-Methyl-4-Mercapto-2-Pentanone (FEMA-3997) [MySkinRecipes],4-Methyl-4-Mercapto-2-Pentanone (FEMA-3997),19872-52-7,3997.0,MySkinRecipes,59950.0,THB (per kg),59.95
4-Methyl-4-Methylthio-2-Pentanone (FEMA-3376) [MySkinRecipes],4-Methyl-4-Methylthio-2-Pentanone (FEMA-3376),23550-40-5,3376.0,MySkinRecipes,9950.0,THB (per kg),9.95
4-methyl-5-pentyloxolan-2-one [MySkinRecipes],4-methyl-5-pentyloxolan-2-one,"3239-35-8, 3239-37-0, 91482-37-0",,MySkinRecipes,318000.0,THB (per kg),318.0
"4-Methyl-5-Thiozoleethanol Acetate, sulfuryl acetate (FEMA-3205) [MySkinRecipes]","4-Methyl-5-Thiozoleethanol Acetate, sulfuryl acetate (FEMA-3205)",656-53-1,3205.0,MySkinRecipes,29950.0,THB (per kg),29.95
4-Methyl-5-Vinyl Thiazole (FEMA-3313) [MySkinRecipes],4-Methyl-5-Vinyl Thiazole (FEMA-3313),1759-28-0,3313.0,MySkinRecipes,59950.0,THB (per kg),59.95
4-methylpent-4-en-2-yl 2-methylpropanoate [MySkinRecipes],4-methylpent-4-en-2-yl 2-methylpropanoate,80118-06-5,,MySkinRecipes,33000.0,THB (per kg),33.0
5(6)-Decenoic Acid (FEMA-3742) [MySkinRecipes],5(6)-Decenoic Acid (FEMA-3742),4437-51-8,3742.0,MySkinRecipes,9950.0,THB (per kg),9.95
5(6)-Decenoic Acid (Milk Lactone) (FEMA-3742) [MySkinRecipes],5(6)-Decenoic Acid (Milk Lactone) (FEMA-3742),72881-27-7,3742.0,MySkinRecipes,9950.0,THB (per kg),9.95
5-[(Z)-hex-3-enyl]-5-methyloxolan-2-one (FEMA-3937) [MySkinRecipes],5-[(Z)-hex-3-enyl]-5-methyloxolan-2-one (FEMA-3937),70851-61-5,3937.0,MySkinRecipes,115500.0,THB (per kg),115.5
5-ethyloxolan-2-one (FEMA-2556) [MySkinRecipes],5-ethyloxolan-2-one (FEMA-2556),695-06-7,2556.0,MySkinRecipes,3000.0,THB (per kg),3.0
5-hexyl-5-methyloxolan-2-one (FEMA-3786) [MySkinRecipes],5-hexyl-5-methyloxolan-2-one (FEMA-3786),7011-83-8,3786.0,MySkinRecipes,3150.0,THB (per kg),3.15
5-hexyloxolan-2-one (FEMA-2360) [MySkinRecipes],5-hexyloxolan-2-one (FEMA-2360),706-14-9,2360.0,MySkinRecipes,1275.0,THB (per kg),1.275
"5-Hydroxymethyl-2-furaldehyde (HMF, 95% GC) [MySkinRecipes]","5-Hydroxymethyl-2-furaldehyde (HMF, 95% GC)","67-47-0|95.0
25265-71-8|5.0",,MySkinRecipes,19900.0,THB (per kg),19.9
5-methyl Furfural (FEMA-2702) [MySkinRecipes],5-methyl Furfural (FEMA-2702),620-02-0,2702.0,MySkinRecipes,10800.0,THB (per kg),10.8
5-Methyl Quinoxaline (FEMA-3203) [MySkinRecipes],5-Methyl Quinoxaline (FEMA-3203),13708-12-8,3203.0,MySkinRecipes,79950.0,THB (per kg),79.95
5-Methyl-2-Acetyl Furan (FEMA-3609) [MySkinRecipes],5-Methyl-2-Acetyl Furan (FEMA-3609),1193-79-9,3609.0,MySkinRecipes,9950.0,THB (per kg),9.95
5-methyl-2-propan-2-ylhex-2-enal (FEMA-3406) [MySkinRecipes],5-methyl-2-propan-2-ylhex-2-enal (FEMA-3406),35158-25-9,3406.0,MySkinRecipes,33000.0,THB (per kg),33.0
5-methyl-3H-furan-2-one (FEMA-3293) [MySkinRecipes],5-methyl-3H-furan-2-one (FEMA-3293),591-12-8,3293.0,MySkinRecipes,11250.0,THB (per kg),11.25
5-octyloxolan-2-one (FEMA-2400) [MySkinRecipes],5-octyloxolan-2-one (FEMA-2400),2305-05-7,2400.0,MySkinRecipes,2550.0,THB (per kg),2.55
"6-methoxy-2,6-dimethylheptanal (Hydrofleur, FEMA-4745) [MySkinRecipes]","6-methoxy-2,6-dimethylheptanal (Hydrofleur, FEMA-4745)",62439-41-2,4745.0,MySkinRecipes,27000.0,THB (per kg),27.0
6-Methyl Coumarin [PerfumersWorld],6-Methyl Coumarin,92-48-8,,PerfumersWorld,0.58,USD (per g),19.72
6-methyl Coumarin (FEMA-2699) [MySkinRecipes],6-methyl Coumarin (FEMA-2699),92-48-8,2699.0,MySkinRecipes,6462.0,THB (per kg),6.462
6-Methyl Coumarin 10% in DPG [PerfumersWorld],6-Methyl Coumarin 10% in DPG,"92-48-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.18,USD (per g),6.12
6-methyl heptanal (FEMA-4498) [MySkinRecipes],6-methyl heptanal (FEMA-4498),63885-09-6,4498.0,MySkinRecipes,157500.0,THB (per kg),157.5
6-methylhept-5-en-2-one [MySkinRecipes],6-methylhept-5-en-2-one,409-02-9,,MySkinRecipes,135000.0,THB (per kg),135.0
"8-methyl-1,5-benzodioxepin-3-one [MySkinRecipes]","8-methyl-1,5-benzodioxepin-3-one",28940-11-6,,MySkinRecipes,42000.0,THB (per kg),42.0
"9-decen-1-ol, rosalva [MySkinRecipes]","9-decen-1-ol, rosalva",13019-22-2,,MySkinRecipes,6550.0,THB (per kg),6.55
[(Z)-hex-3-enyl] 2-hydroxypropanoate (FEMA-3690) [MySkinRecipes],[(Z)-hex-3-enyl] 2-hydroxypropanoate (FEMA-3690),61931-81-5,3690.0,MySkinRecipes,32250.0,THB (per kg),32.25
[(Z)-hex-3-enyl] 2-methylbutanoate (FEMA-3497) [MySkinRecipes],[(Z)-hex-3-enyl] 2-methylbutanoate (FEMA-3497),53398-85-9,3497.0,MySkinRecipes,12300.0,THB (per kg),12.3
[(Z)-hex-3-enyl] 2-oxopropanoate (FEMA-3934) [MySkinRecipes],[(Z)-hex-3-enyl] 2-oxopropanoate (FEMA-3934),68133-76-6,3934.0,MySkinRecipes,99950.0,THB (per kg),99.95
[(Z)-hex-3-enyl] 3-methylbutanoate (FEMA-3498) [MySkinRecipes],[(Z)-hex-3-enyl] 3-methylbutanoate (FEMA-3498),35154-45-1,3498.0,MySkinRecipes,34500.0,THB (per kg),34.5
Acetaldehyde (FEMA-2003) [MySkinRecipes],Acetaldehyde (FEMA-2003),75-07-0,2003.0,MySkinRecipes,9950.0,THB (per kg),9.95
Acetaldehyde Ethyl Linalyl Acetal (Elintaal) [MySkinRecipes],Acetaldehyde Ethyl Linalyl Acetal (Elintaal),40910-49-4,,MySkinRecipes,27546.0,THB (per kg),27.546
"Acetaldehyde Ethyl Phenethyl Acetal, Hyacinth Body [MySkinRecipes]","Acetaldehyde Ethyl Phenethyl Acetal, Hyacinth Body",2556-10-7,,MySkinRecipes,2350.0,THB (per kg),2.35
Acetic Acid [PerfumersWorld],Acetic Acid,64-19-7,,PerfumersWorld,0.07,USD (per g),2.38
Acetoin [PerfumersWorld],Acetoin,513-86-0,,PerfumersWorld,0.92,USD (per g),31.28
Acetoin (FEMA-2008) [MySkinRecipes],Acetoin (FEMA-2008),513-86-0,2008.0,MySkinRecipes,2940.0,THB (per kg),2.94
Acetoin 10% in DPG [PerfumersWorld],Acetoin 10% in DPG,"513-86-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.13,USD (per g),4.42
Acetone glycerol [MySkinRecipes],Acetone glycerol,100-79-8,,MySkinRecipes,1950.0,THB (per kg),1.95
Acetophenone [MySkinRecipes],Acetophenone,98-86-2,,MySkinRecipes,830.0,THB (per kg),0.83
Acetophenone [PerfumersWorld],Acetophenone,98-86-2,,PerfumersWorld,0.23,USD (per g),7.82
"Acetyl Butyryl (2,3-hexanedione) (FEMA 2558) [MySkinRecipes]","Acetyl Butyryl (2,3-hexanedione) (FEMA 2558)",3848-24-6,2558.0,MySkinRecipes,9850.0,THB (per kg),9.85
Acetyl Isoeugenol [PerfumersWorld],Acetyl Isoeugenol,93-29-8,,PerfumersWorld,0.6,USD (per g),20.4
Acetyl Isoeugenol 10% in DPG [PerfumersWorld],Acetyl Isoeugenol 10% in DPG,"93-29-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.12,USD (per g),4.08
Acetyl Propionyl (FEMA-2841) [MySkinRecipes],Acetyl Propionyl (FEMA-2841),600-14-6,2841.0,MySkinRecipes,5750.0,THB (per kg),5.75
Adoxal [PerfumersWorld],Adoxal,141-13-9,,PerfumersWorld,1.42,USD (per g),48.28
Adoxal 10% in DPG [PerfumersWorld],Adoxal 10% in DPG,"141-13-9|10.0
25265-71-8|90.0",,PerfumersWorld,0.17,USD (per g),5.78
"Adoxal, Andrane [MySkinRecipes]","Adoxal, Andrane",141-13-9,,MySkinRecipes,31500.0,THB (per kg),31.5
"Alcohol C-12 (Lauryl Alcohol, 1-Dodecanol) [MySkinRecipes]","Alcohol C-12 (Lauryl Alcohol, 1-Dodecanol)",112-53-8,,MySkinRecipes,1150.0,THB (per kg),1.15
Alcohol C-7 Heptanol [PerfumersWorld],Alcohol C-7 Heptanol,111-70-6,,PerfumersWorld,0.34,USD (per g),11.56
Alcohol C-8 Octanol [PerfumersWorld],Alcohol C-8 Octanol,111-87-5,,PerfumersWorld,0.18,USD (per g),6.12
Alcohol C-9 [PerfumersWorld],Alcohol C-9,143-08-8,,PerfumersWorld,0.7,USD (per g),23.8
Aldehyde C-10 Decanal [PerfumersWorld],Aldehyde C-10 Decanal,112-31-2,,PerfumersWorld,0.17,USD (per g),5.78
Aldehyde C-10 Decanal 10% in DPG [PerfumersWorld],Aldehyde C-10 Decanal 10% in DPG,"67634-00-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.08,USD (per g),2.72
Aldehyde C-10 Decanal 50% in DPG [PerfumersWorld],Aldehyde C-10 Decanal 50% in DPG,"67634-00-8|50.0
25265-71-8|50.0",,PerfumersWorld,0.12,USD (per g),4.08
Aldehyde C-11 Undecanal [PerfumersWorld],Aldehyde C-11 Undecanal,112-44-7,,PerfumersWorld,0.41,USD (per g),13.94
Aldehyde C-11 Undecanal 10% in DPG [PerfumersWorld],Aldehyde C-11 Undecanal 10% in DPG,"112-44-7|10.0
25265-71-8|90.0",,PerfumersWorld,0.11,USD (per g),3.74
Aldehyde C-11 Undecylenic [PerfumersWorld],Aldehyde C-11 Undecylenic,112-45-8,,PerfumersWorld,0.3,USD (per g),10.2
Aldehyde C-11 Undecylenic 10% in DPG [PerfumersWorld],Aldehyde C-11 Undecylenic 10% in DPG,"112-45-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.07,USD (per g),2.38
Aldehyde C-12 Lauric Dodecanal [PerfumersWorld],Aldehyde C-12 Lauric Dodecanal,112-54-9,,PerfumersWorld,0.25,USD (per g),0.0007
Aldehyde C-12 Lauric Dodecanal 10% in DPG [PerfumersWorld],Aldehyde C-12 Lauric Dodecanal 10% in DPG,"67634-00-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.06,USD (per g),0.0002
Aldehyde C-12 MNA [PerfumersWorld],Aldehyde C-12 MNA,110-41-8,,PerfumersWorld,0.28,USD (per g),9.52
Aldehyde C-12 MNA 10% in DPG [PerfumersWorld],Aldehyde C-12 MNA 10% in DPG,"110-41-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.06,USD (per g),2.04
Aldehyde C-14 Gamma Undecalactone [PerfumersWorld],Aldehyde C-14 Gamma Undecalactone,104-67-6,,PerfumersWorld,0.17,USD (per g),0.4129
Aldehyde C-14 Gamma Undecalactone 10% in DPG [PerfumersWorld],Aldehyde C-14 Gamma Undecalactone 10% in DPG,"104-67-6|10.0
25265-71-8|90.0",,PerfumersWorld,0.15,USD (per g),0.3643
Aldehyde C-16 Ethyl Methyl Phenyl Glycidate [PerfumersWorld],Aldehyde C-16 Ethyl Methyl Phenyl Glycidate,77-83-8,,PerfumersWorld,0.14,USD (per g),4.76
Aldehyde C-16 Ethyl Methyl Phenyl Glycidate 10% in DPG [PerfumersWorld],Aldehyde C-16 Ethyl Methyl Phenyl Glycidate 10% in DPG,"77-83-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.06,USD (per g),2.04
Aldehyde C-16 Strawberry (FEMA- 2444) [MySkinRecipes],Aldehyde C-16 Strawberry (FEMA- 2444),77-83-8,2444.0,MySkinRecipes,1570.0,THB (per kg),1.57
Aldehyde C-18 Gamma Nonalactone [PerfumersWorld],Aldehyde C-18 Gamma Nonalactone,104-61-0,,PerfumersWorld,0.21,USD (per g),0.3967
Aldehyde C-18 Gamma Nonalactone 10% in DPG [PerfumersWorld],Aldehyde C-18 Gamma Nonalactone 10% in DPG,"104-61-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.07,USD (per g),0.1322
Aldehyde C-7 Heptanal [PerfumersWorld],Aldehyde C-7 Heptanal,111-71-7,,PerfumersWorld,0.62,USD (per g),21.08
Aldehyde C-8 Octanal [PerfumersWorld],Aldehyde C-8 Octanal,124-13-0,,PerfumersWorld,0.2,USD (per g),6.8
Aldehyde C-8 Octanal 10% in DPG [PerfumersWorld],Aldehyde C-8 Octanal 10% in DPG,"124-13-0|10.0
25265-71-8|90.0",,PerfumersWorld,0.07,USD (per g),2.38
Aldehyde C-9 Nonanal [PerfumersWorld],Aldehyde C-9 Nonanal,124-19-6,,PerfumersWorld,0.24,USD (per g),8.16
Aldehyde C-9 Nonanal 10% in DPG [PerfumersWorld],Aldehyde C-9 Nonanal 10% in DPG,"124-19-6|10.0
25265-71-8|90.0",,PerfumersWorld,0.07,USD (per g),2.38
Algenone [PerfumersWorld],Algenone,Mixture,,PerfumersWorld,0.4,USD (per g),13.6
Algix Pure [PerfumersWorld],Algix Pure,72987-59-8,,PerfumersWorld,2.25,USD (per g),76.5
Allyl Amyl Glycolate [MySkinRecipes],Allyl Amyl Glycolate,67634-00-8,,MySkinRecipes,4950.0,THB (per kg),4.95
Allyl Amyl Glycolate [PerfumersWorld],Allyl Amyl Glycolate,67634-00-8,,PerfumersWorld,0.2,USD (per g),6.8
Allyl Amyl Glycolate 10% in DPG [PerfumersWorld],Allyl Amyl Glycolate 10% in DPG,"67634-00-8|10.0
25265-71-8|90.0",,PerfumersWorld,0.05,USD (per g),1.7
Allyl Caproate [PerfumersWorld],Allyl Caproate,123-68-2,,PerfumersWorld,0.14,USD (per g),4.76
Allyl Cyclohexyl Propionate [PerfumersWorld],Allyl Cyclohexyl Propionate,2705-87-5,,PerfumersWorld,0.17,USD (per g),5.78
Allyl Cyclohexyl Propionate (FEMA-2026) [MySkinRecipes],Allyl Cyclohexyl Propionate (FEMA-2026),2705-87-5,2026.0,MySkinRecipes,2070.0,THB (per kg),2.07
Allyl Cyclohexyl Propionate 10% in DPG [PerfumersWorld],Allyl Cyclohexyl Propionate 10% in DPG,"2705-87-5|10.0
25265-71-8|90.0",,PerfumersWorld,0.06,USD (per g),2.04
Allyl Heptanoate (FEMA-2031) [MySkinRecipes],Allyl Heptanoate (FEMA-2031),142-19-8,2031.0,MySkinRecipes,900.0,THB (per kg),0.9
"Allyl Hexanoate, Allyl Caproate (FEMA-2032) [MySkinRecipes]","Allyl Hexanoate, Allyl Caproate (FEMA-2032)",123-68-2,2032.0,MySkinRecipes,990.0,THB (per kg),0.99
Allyl Ionone Cetone V [PerfumersWorld],Allyl Ionone Cetone V,79-78-7,,PerfumersWorld,1.3,USD (per g),44.2
Allyl Isothiocyanate (FEMA-2034) (95% with BHT) [MySkinRecipes],Allyl Isothiocyanate (FEMA-2034) (95% with BHT),"57-06-7|95.0
25265-71-8|5.0",2034.0,MySkinRecipes,19950.0,THB (per kg),19.95
"Allyl Mercaptan (FEMA-2035, 75%) [MySkinRecipes]","Allyl Mercaptan (FEMA-2035, 75%)","870-23-5|75.0
25265-71-8|25.0",2035.0,MySkinRecipes,29950.0,THB (per kg),29.95
Allyl Methyl Disulfide (FEMA-3127) [MySkinRecipes],Allyl Methyl Disulfide (FEMA-3127),2179-58-0,3127.0,MySkinRecipes,209950.0,THB (per kg),209.95
Allyl Phenoxyacetate (Pineapple Ether) (FEMA-2038) [MySkinRecipes],Allyl Phenoxyacetate (Pineapple Ether) (FEMA-2038),7493-74-5,2038.0,MySkinRecipes,2950.0,THB (per kg),2.95
Allyl Propyl Disulfide (FEMA-4073) [MySkinRecipes],Allyl Propyl Disulfide (FEMA-4073),2179-59-1,4073.0,MySkinRecipes,9950.0,THB (per kg),9.95
Alpha Damascone [PerfumersWorld],Alpha Damascone,43052-87-5,,PerfumersWorld,1.9,USD (per g),64.6
Alpha Damascone 10% in DPG [PerfumersWorld],Alpha Damascone 10% in DPG,"43052-87-5|10.0
25265-71-8|90.0",,PerfumersWorld,0.21,USD (per g),7.14
Alpha Ionone [PerfumersWorld],Alpha Ionone,127-41-3,,PerfumersWorld,0.26,USD (per g),8.84
Alpha Irone [PerfumersWorld],Alpha Irone,79-69-6,,PerfumersWorld,5.1,USD (per g),173.4
Alpha Irone 10% in DPG [PerfumersWorld],Alpha Irone 10% in DPG,"79-69-6|10.0
25265-71-8|90.0",,PerfumersWorld,0.52,USD (per g),17.68
Alpha Irone 10% in Myristic Acid(solid) [PerfumersWorld],Alpha Irone 10% in Myristic Acid(solid),"79-69-6|10.0
544-63-8|90.0",,PerfumersWorld,0.57,USD (per g),19.38
Alpha Isomethyl Ionone [PerfumersWorld],Alpha Isomethyl Ionone,127-51-5,,PerfumersWorld,0.23,USD (per g),7.82
Alpha Pinene [PerfumersWorld],Alpha Pinene,80-56-8,,PerfumersWorld,0.08,USD (per g),2.72
Alpha Terpineol [PerfumersWorld],Alpha Terpineol,98-55-5,,PerfumersWorld,0.15,USD (per g),5.1
Alpha-amyl Cinnamaldehyde [MySkinRecipes],Alpha-amyl Cinnamaldehyde,122-40-7,,MySkinRecipes,1650.0,THB (per kg),1.65
Alpha-damascone (FEMA 3659) [MySkinRecipes],Alpha-damascone (FEMA 3659),24720-09-0,3659.0,MySkinRecipes,21000.0,THB (per kg),21.0
Alpha-hexyl Cinnamaldehyde (FEMA-2569) [MySkinRecipes],Alpha-hexyl Cinnamaldehyde (FEMA-2569),101-86-0,2569.0,MySkinRecipes,1050.0,THB (per kg),1.05
Alpha-ionone [MySkinRecipes],Alpha-ionone,127-41-3,,MySkinRecipes,3950.0,THB (per kg),3.95
Alpha-Male Concentrate [PerfumersWorld],Alpha-Male Concentrate,Odiferous Mixture,,PerfumersWorld,5.02,USD (per g),170.68
Alpha-Male Factor [PerfumersWorld],Alpha-Male Factor,Odiferous Mixture,,PerfumersWorld,0.52,USD (per g),17.68
Alpha-methyl Cinnamaldehyde [MySkinRecipes],Alpha-methyl Cinnamaldehyde,101-39-3,,MySkinRecipes,1404.0,THB (per kg),1.404
Alpha-methyl Ionone (74-80%) [MySkinRecipes],Alpha-methyl Ionone (74-80%),"127-42-4|80.0
25265-71-8|20.0",,MySkinRecipes,2120.0,THB (per kg),2.12
Alpha-methylene Citronellal [MySkinRecipes],Alpha-methylene Citronellal,22418-66-2,,MySkinRecipes,7110.0,THB (per kg),7.11
Alpha-pinene (FEMA-2902) [MySkinRecipes],Alpha-pinene (FEMA-2902),80-56-8,2902.0,MySkinRecipes,1850.0,THB (per kg),1.85
Alpha-terpinene [MySkinRecipes],Alpha-terpinene,99-86-5,,MySkinRecipes,1550.0,THB (per kg),1.55
Alpha-terpineol (FEMA-3045) [MySkinRecipes],Alpha-terpineol (FEMA-3045),98-55-5,3045.0,MySkinRecipes,1550.0,THB (per kg),1.55
Alpha-terpinyl Acetate (FEMA-3047) [MySkinRecipes],Alpha-terpinyl Acetate (FEMA-3047),80-26-2,3047.0,MySkinRecipes,1580.0,THB (per kg),1.58
Amber Base [SimpleScents],Amber Base,Mixture,,SimpleScents,80.0,THB (Unit),3.2
"Amber Butanol, Ambercore [MySkinRecipes]","Amber Butanol, Ambercore",139504-68-0,,MySkinRecipes,4950.0,THB (per kg),4.95
Amber Decane [PerfumersWorld],Amber Decane,58567-11-6,,PerfumersWorld,0.45,USD (per g),15.3
"Amber Decane, Bois Ambrene Forte, Amberwood Forte [MySkinRecipes]","Amber Decane, Bois Ambrene Forte, Amberwood Forte",58567-11-6,,MySkinRecipes,27000.0,THB (per kg),27.0
"Amber Decatriene (Trimofix O, Fixamber) [MySkinRecipes]","Amber Decatriene (Trimofix O, Fixamber)",144020-22-4,,MySkinRecipes,12950.0,THB (per kg),12.95
"Amber Formate, Oxyoctaline Formate [MySkinRecipes]","Amber Formate, Oxyoctaline Formate",65405-72-3,,MySkinRecipes,63408.0,THB (per kg),63.408
"Amber Furan, Grisalva [MySkinRecipes]","Amber Furan, Grisalva",68611-23-4,,MySkinRecipes,166227.0,THB (per kg),166.227
"Amber Naphthofuran, Ambrox DL, Cetalox, Ambermor DL, Cetalor [MySkinRecipes]","Amber Naphthofuran, Ambrox DL, Cetalox, Ambermor DL, Cetalor",3738-00-9,,MySkinRecipes,74800.0,THB (per kg),74.8
Amber Solid [PerfumersWorld],Amber Solid,Mixture,,PerfumersWorld,0.28,USD (per g),9.52
Amberketal IPM [PerfumersWorld],Amberketal IPM,57345-19-4,,PerfumersWorld,1.82,USD (per g),61.88
Ambermax 50% Dowanol TPM [PerfumersWorld],Ambermax 50% Dowanol TPM,929625-08-1 25498-49-1,,PerfumersWorld,0.99,USD (per g),33.66
"Ambretone, Velvione [MySkinRecipes]","Ambretone, Velvione",37609-25-9,,MySkinRecipes,45950.0,THB (per kg),45.95
Ambrettolide [PerfumersWorld],Ambrettolide,28645-51-4,,PerfumersWorld,2.5,USD (per g),85.0
Ambrettolide (99%) (FEMA-2555) [MySkinRecipes],Ambrettolide (99%) (FEMA-2555),"7779-50-2|99.0
25265-71-8|1.0",2555.0,MySkinRecipes,37500.0,THB (per kg),37.5
Ambrettolide 10% in DPG [PerfumersWorld],Ambrettolide 10% in DPG,"7779-50-2|10.0
25265-71-8|90.0",,PerfumersWorld,0.27,USD (per g),9.18
Ambrettolide 50% in DPG [PerfumersWorld],Ambrettolide 50% in DPG,"7779-50-2|50.0
25265-71-8|50.0",,PerfumersWorld,1.4,USD (per g),47.6
Ambrocenide [PerfumersWorld],Ambrocenide,211299-54-6,,PerfumersWorld,4.93,USD (per g),167.62
Ambrocenide 10% in DPG [PerfumersWorld],Ambrocenide 10% in DPG,"211299-54-6|10.0
25265-71-8|90.0",,PerfumersWorld,0.56,USD (per g),19.04
Ambrocenide 10% in TEC [PerfumersWorld],Ambrocenide 10% in TEC,"211299-54-6|10.0
77-93-0|90.0",,PerfumersWorld,0.58,USD (per g),19.72
Ambrofix [PerfumersWorld],Ambrofix,6790-58-5,,PerfumersWorld,1.87,USD (per g),63.58
Ambrox Super [PerfumersWorld],Ambrox Super,6790-58-5,,PerfumersWorld,1.5,USD (per g),51.0
Ambrox Super 10% in DPG [PerfumersWorld],Ambrox Super 10% in DPG,"6790-58-5|10.0
25265-71-8|90.0",,PerfumersWorld,0.2,USD (per g),6.8
Ambroxan [MySkinRecipes],Ambroxan,6790-58-5,,MySkinRecipes,59000.0,THB (per kg),59.0
Ambroxan [PerfumersWorld],Ambroxan,6790-58-5,,PerfumersWorld,2.52,USD (per g),85.68
Ambroxan 10% in DPG [PerfumersWorld],Ambroxan 10% in DPG,"6790-58-5|10.0
25265-71-8|90.0",,PerfumersWorld,0.37,USD (per g),12.58
Amyl Acetate [MySkinRecipes],Amyl Acetate,628-63-7,,MySkinRecipes,950.0,THB (per kg),0.95
Amyl Butyrate (FEMA-2059) [MySkinRecipes],Amyl Butyrate (FEMA-2059),540-18-1,2059.0,MySkinRecipes,950.0,THB (per kg),0.95
